date,HHA11AS001XQ01,HHA12AS001XQ01,HHA13AS001XQ01,HHA14AS001XQ01,HHA31AS001XQ01,HHA32AS001XQ01,HHA33AS001XQ01,HHA34AS001XQ01,HHA71AS001XQ01,HHA72AS001XQ01,HHA73AS001XQ01,HHA74AS001XQ01,HHA81AS001XQ01,HHA82AS001XQ01,HHA83AS001XQ01,HHA84AS001XQ01,HHA51AS001XQ01,HHA52AS001XQ01,HHA53AS001XQ01,HHA54AS001XQ01,HNA00AA001AXQ01,HNA00AA001BXQ01,HNA00AA002AXQ01,HNA00AA002BXQ01,YRHRPRS,YRHRTEMPT,RRHRPRS,RRHRTEMPT,LAF01CG101XQ01,LAF02CG101XQ01,LAF11CG101XQ01,LAF12CG101XQ01,LAF13CG101XQ01,LAF14CG101XQ01,LAF21CG101XQ01,LAF22CG101XQ01,LAF31CG101XQ01,LAF32CG101XQ01,LAF33CG101XQ01,LAF34CG101XQ01,MW,MWD2,MSP,MSPS,THRTEMP,A02P003G,A02P004G,PAB10CT101,PAB20CT101,PAB20CT102,NOM,LAE11CG101XQ01,LAE12CG101XQ01,LAE13CG101XQ01,LAE14CG101XQ01,LAE21CG101XQ01,LAE22CG101XQ01,LAE23CG101XQ01,LAE24CG101XQ01,BMOUT,FWFLOW,A09M210SHH,TOTALCOAL,TAF,O2,SELFP1,A017P005,resolution
2016-08-01 00:00:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,76.0,76.0,8.475269999999998,591.457,2.42979,593.6608999999999,0.213675,0.091576,1.43468,0.091576,0.0,0.091576,0.5128209,0.3479858,1.61783,0.213675,0.030525599999999993,0.091576,787.9242,787.5615,25.758249999999997,25.863939999999996,597.1542999999999,266110.5,7509.13,30.227600000000002,30.12172,30.1502,5.0,0.0,0.5555557,3.8034200000000005,2.53358,2.9792449999999997,2.53358,2.026865,14.664213099999998,801.6491,2109.428,2801.493,295.8547,3027.9950000000003,3.3516039999999996,0.0,143.07200000000003,0
2016-08-01 00:10:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,76.0,76.0,8.475269999999998,592.2679000000002,2.42979,595.0310999999999,0.213675,0.091576,1.43468,0.091576,0.0,0.091576,0.49450559999999993,0.3479858,1.61783,0.20757000000000003,0.030525599999999993,0.091576,799.3162,798.4174,26.189869999999996,26.24377,596.9481,266121.4,7509.13,30.227600000000002,30.116570000000003,30.1502,5.0,0.0,0.5372410000000001,1.8498200000000005,2.6312599999999997,3.785105,2.53358,1.73993,11.068371,811.9350999999999,2138.3740000000003,2810.764,301.06190000000004,3089.0420000000004,3.321153,0.0,143.07200000000003,0
2016-08-01 00:20:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,76.0,76.0,8.475269999999998,593.9611,2.42979,597.1578999999999,0.213675,0.091576,1.43468,0.091576,0.0,0.091576,0.4700851999999999,0.36019560000000006,1.61783,0.201465,0.030525599999999993,0.091576,796.7462999999999,795.8147,26.26926000000001,26.1736,600.8985,266132.1,7509.13,30.232759999999995,30.14243,30.157940000000004,5.0,0.6379739999999999,1.0073271000000001,2.356535,2.796095,16.36751,2.53358,8.241748000000001,61.83759,803.342,2102.326,2833.819,295.5394,3058.034,3.2288459999999994,0.0,141.06799999999998,0
2016-08-01 00:30:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,76.0,76.0,8.475269999999998,594.1816,2.42979,597.7658,0.213675,0.091576,1.43468,0.091576,0.0,0.091576,0.47619029999999996,0.36630050000000003,1.61783,0.20757000000000003,0.030525599999999993,0.091576,788.0953000000001,787.9245000000001,26.00063,26.000960000000003,601.2475000000001,266142.6,7509.13,30.230179999999997,30.139840000000003,30.160519999999998,5.0,0.0,0.41514090000000003,2.1001250000000002,1.648355,45.50062,2.53358,21.46519,69.81685000000002,793.5391000000001,2067.2950000000005,2849.442,290.15709999999996,3077.2210000000005,3.6342960000000004,0.0,141.06799999999998,0
2016-08-01 00:40:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,74.0,74.0,8.475269999999998,594.6254999999999,2.42979,598.2155,0.213675,0.091576,1.43468,0.091576,0.0,0.091576,0.4700851999999999,0.3540907,1.61783,0.213675,0.030525599999999993,0.091576,785.6969999999999,785.2994000000001,25.86694,25.95276,600.8628,266153.5,7509.13,30.227600000000002,30.12431,30.1502,5.0,4.15751,0.12820540000000002,5.494505,1.428575,67.88154,2.735045,25.04885,91.05617,794.8038,2053.829,2851.93,289.4063,3056.569,3.629487,0.0,141.06799999999998,0
2016-08-01 00:50:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,72.0,72.0,8.475269999999998,594.4799999999999,2.42979,597.0904999999999,0.213675,0.091576,1.43468,0.091576,0.0,0.091576,0.46398009999999995,0.3540907,1.61783,0.213675,0.030525599999999993,0.091576,775.6758,775.2004,25.569620000000004,25.665069999999996,599.5045,266164.3,7509.13,30.227600000000002,30.12172,30.1502,5.0,12.588522999999999,1.0012225000000001,14.505488000000003,2.3443250000000004,53.74237000000001,2.9304049999999995,20.689860000000003,93.19904,785.3308000000001,2034.361,2862.6279999999997,283.79560000000004,3012.0339999999997,3.7410259999999993,0.0,141.06799999999998,0
2016-08-01 01:00:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,72.0,72.0,8.475269999999998,594.4760000000001,2.42979,596.5615,0.213675,0.091576,1.43468,0.091576,0.0,0.091576,0.4700851999999999,0.36019560000000006,1.61783,0.201465,0.030525599999999993,0.091576,776.1899000000001,775.4899999999999,25.423099999999998,25.540860000000002,600.3413,266174.8,7509.13,30.237919999999995,30.14243,30.16568,5.0,10.982913999999997,0.5189260000000001,12.789979999999998,1.6056199999999996,24.16362,2.6678900000000003,9.86569,82.93041,786.6584999999999,2042.132,2846.477,290.0965,3001.953,3.58077,0.0,141.06799999999998,0
2016-08-01 01:10:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,72.0,72.0,8.475269999999998,596.3056,2.42979,597.7424000000001,0.213675,0.091576,1.43468,0.091576,0.0,0.091576,0.4700851999999999,0.36630050000000003,1.61783,0.20757000000000003,0.030525599999999993,0.091576,778.6736000000001,777.9238,25.667279999999998,25.59994,602.8532,266185.5,7509.13,30.230179999999997,30.134660000000004,30.16052,5.0,16.28203,0.7753367999999999,18.308909999999997,2.3626400000000003,30.439570000000003,2.8022,17.06958,93.35166000000001,787.0717999999999,2039.1380000000004,2849.0510000000004,290.5313,3001.3280000000004,3.29904,0.0,141.06799999999998,0
2016-08-01 01:20:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,72.0,72.0,8.475269999999998,596.7603,2.42979,597.568,0.213675,0.091576,1.43468,0.091576,0.0,0.091576,0.48229539999999993,0.36630050000000003,1.61783,0.20757000000000003,0.030525599999999993,0.091576,768.6522,768.5088000000002,25.477410000000003,25.413650000000004,601.2813,266196.5,7509.13,30.240499999999997,30.14243,30.165680000000002,5.0,27.19782,1.8131886000000002,29.45057,4.04762,51.26985,2.6495749999999996,24.95727,95.86690999999999,775.4564,1996.4089999999997,2869.0340000000006,284.69980000000004,3015.023,3.6512820000000006,0.0,141.06799999999998,0
2016-08-01 01:30:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,72.0,72.0,8.475269999999998,595.6319000000001,2.42979,596.5604000000001,0.213675,0.091576,1.43468,0.091576,0.0,0.091576,0.48229539999999993,0.36630050000000003,1.61783,0.213675,0.030525599999999993,0.091576,760.0867000000001,760.5298,25.172770000000003,25.22106,599.6928999999999,266207.2,7509.13,30.243089999999995,30.15278,30.17084,5.0,28.626410000000003,0.6471306000000002,30.86083,2.820515,27.753353000000004,2.65568,9.951146,91.43469,769.1802,1984.471,2868.3129999999996,280.524,2973.0809999999997,3.7855760000000003,0.0,141.06799999999998,0
