date,HHA11AS001XQ01,HHA12AS001XQ01,HHA13AS001XQ01,HHA14AS001XQ01,HHA31AS001XQ01,HHA32AS001XQ01,HHA33AS001XQ01,HHA34AS001XQ01,HHA71AS001XQ01,HHA72AS001XQ01,HHA73AS001XQ01,HHA74AS001XQ01,HHA81AS001XQ01,HHA82AS001XQ01,HHA83AS001XQ01,HHA84AS001XQ01,HHA51AS001XQ01,HHA52AS001XQ01,HHA53AS001XQ01,HHA54AS001XQ01,HNA00AA001AXQ01,HNA00AA001BXQ01,HNA00AA002AXQ01,HNA00AA002BXQ01,YRHRPRS,YRHRTEMPT,RRHRPRS,RRHRTEMPT,LAF01CG101XQ01,LAF02CG101XQ01,LAF11CG101XQ01,LAF12CG101XQ01,LAF13CG101XQ01,LAF14CG101XQ01,LAF21CG101XQ01,LAF22CG101XQ01,LAF31CG101XQ01,LAF32CG101XQ01,LAF33CG101XQ01,LAF34CG101XQ01,MW,MWD2,MSP,MSPS,THRTEMP,A02P003G,A02P004G,PAB10CT101,PAB20CT101,PAB20CT102,NOM,LAE11CG101XQ01,LAE12CG101XQ01,LAE13CG101XQ01,LAE14CG101XQ01,LAE21CG101XQ01,LAE22CG101XQ01,LAE23CG101XQ01,LAE24CG101XQ01,BMOUT,FWFLOW,A09M210SHH,TOTALCOAL,TAF,O2,SELFP1,A017P005,resolution
2016-05-01 01:40:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,100.0,100.0,73.0,73.0,9.619960000000003,605.1885999999998,2.4152899999999997,602.3199000000001,0.18315,0.091576,14.24296,0.091576,23.41268,0.091576,0.4578749999999999,1.06837,1.2515300000000003,0.5128204,0.7631259999999999,2.612945,875.7187,874.4649999999999,28.762490000000003,28.799149999999997,597.7498999999999,120235.6,7509.13,19.69412,19.588610000000006,19.616919999999997,6.0,0.0,1.7399299999999998,0.6654458999999998,0.641025,1.0928,4.08425,34.38952,0.0,963.5470999999998,2323.691,2816.214,382.0641,3314.362,3.4173089999999995,0.0,137.46499999999997,0
2016-05-01 01:50:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,100.0,100.0,73.0,73.0,9.619960000000003,606.4496,2.4152899999999997,602.9145999999998,0.15873,0.091576,16.19047,0.091576,24.816830000000003,0.091576,0.45176999999999995,1.06837,1.2515300000000003,0.445665,0.7631259999999999,2.61905,874.0913,874.6959999999999,28.843080000000004,28.698400000000003,600.0986,120244.6,7509.13,19.68638,19.580899999999996,19.611760000000004,6.0,0.445666,1.7399299999999998,0.5616612999999999,0.641025,1.2942649999999998,9.316226,43.9011,0.0,960.9447999999999,2308.2470000000003,2831.2520000000004,385.9298,3296.085,3.3429460000000004,0.0,137.46499999999997,0
2016-05-01 02:00:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,92.8,92.8,80.2,80.2,9.619960000000003,605.5837,2.4152899999999997,602.9181,0.18315,0.091576,19.511580000000002,0.091576,24.7192,0.091576,0.445665,1.056162,1.2515300000000003,0.4090349999999999,0.7631259999999999,2.6068399999999996,875.3760999999998,874.5804,28.806459999999998,28.724399999999996,598.6278000000001,120253.6,7509.13,19.683799999999998,19.578319999999998,19.59118,6.0,0.35714300000000004,1.7399299999999998,0.354091,0.6349207000000001,1.0195399999999997,3.766790000000001,35.9463,0.0,960.2249000000002,2312.125,2821.3689999999997,381.3821,3291.957,3.3246770000000003,0.0,137.46499999999997,0
2016-05-01 02:10:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,92.0,92.0,81.0,81.0,9.619960000000003,605.9763,2.4152899999999997,605.4368000000001,0.15873,0.091576,17.22221,0.091576,24.35286,0.091576,0.445665,1.06837,1.2515300000000003,2.503054,2.2466442,2.625155,871.1792000000002,870.7754000000001,28.73381,28.643550000000005,602.5184,120262.6,7509.13,19.683799999999998,19.580899999999996,19.583469999999995,6.0,0.4059830000000001,1.7521399999999996,0.37851149999999995,0.5921858000000001,1.941395,9.786312999999998,43.06472,1.10195386,954.0265000000002,2287.84,2835.0550000000003,379.76809999999995,3275.2290000000003,3.296793,0.0,137.46499999999997,0
2016-05-01 02:20:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,92.0,92.0,81.0,81.0,9.619960000000003,605.1668999999999,2.4152899999999997,605.7547999999999,0.17094000000000004,0.091576,16.391939999999998,0.091576,23.064690000000002,0.091576,0.4578749999999999,1.06837,1.2515300000000003,3.47375,4.3895,2.6129449999999994,876.3180999999998,875.5499,28.77901,28.68135,599.7201000000001,120271.7,7509.13,19.69154,19.59118,19.609209999999997,6.0,0.0,1.7399299999999998,0.1037858,0.5982907000000001,1.4590989999999997,3.8278399999999997,40.45178,0.0030525599999999997,959.1661999999999,2317.3319999999994,2818.9929999999995,385.20029999999997,3298.703,3.243909,0.0,137.46499999999997,0
2016-05-01 02:30:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,92.0,92.0,81.0,81.0,9.619960000000003,604.9335,2.4152899999999997,605.4136000000001,0.15873,0.091576,15.78144,0.091576,22.838800000000003,0.091576,0.4517699999999999,1.06837,1.2515300000000003,1.0012227,4.4017100000000005,2.6190499999999997,874.0912000000001,874.5814,28.539080000000006,28.77704,598.7136999999999,120280.8,7509.13,19.69154,19.58347,19.619499999999995,6.0,0.0,1.7399299999999998,0.152625,0.641025,1.2026899999999998,3.6080600000000005,33.07694,0.0,964.3811,2308.8640000000005,2818.225,382.5364,3306.638,3.410578,0.0,137.46499999999997,0
2016-05-01 02:40:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,92.0,92.0,81.0,81.0,9.619960000000003,605.2259,2.4152899999999997,605.7566999999999,0.15873,0.091576,13.29058,0.091576,22.63736,0.091576,0.4517699999999999,1.06837,1.2515300000000003,1.5506741,2.3687449999999997,2.6068399999999996,869.3802,868.7726,28.627599999999994,28.66921,599.6424999999999,120289.8,7509.13,19.69154,19.586039999999997,19.616919999999997,6.0,0.0,1.7399299999999998,0.152625,0.641025,1.7521399999999996,4.529916,36.416380000000004,0.0,952.8727000000001,2282.6249999999995,2820.621,380.9948,3276.0460000000003,3.2974379999999996,0.0,137.46499999999997,0
2016-05-01 02:50:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,92.0,92.0,81.0,81.0,9.299908,605.8674,2.5137380000000005,605.9882,0.152625,0.091576,14.896199999999999,0.091576,23.99264,0.091576,0.46398009999999995,1.06837,1.2515300000000003,3.32723,2.442005,2.6129449999999994,866.2967999999998,865.7053000000002,28.57265,28.38268,601.2517,120298.8,7509.13,19.68638,19.580899999999996,19.609180000000002,6.0,1.1080590000000001,1.7399299999999998,1.2240549400000003,0.641025,1.3675249999999999,11.849810999999999,47.42369,0.14346772000000002,946.4143,2271.989,2836.6839999999997,375.2205,3243.0260000000003,3.307049,0.0,137.88079999999997,0
2016-05-01 03:00:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,92.0,92.0,81.0,81.0,9.08654,604.9079,2.5793700000000004,605.0831000000001,0.164835,0.091576,12.87545,0.091576,23.113539999999997,0.091576,0.4517699999999999,1.062266,1.2515300000000003,1.8498186999999997,1.4041537999999998,2.61905,864.1556,863.2299,28.22955,28.403910000000003,599.1578999999999,120307.8,7509.13,19.694119999999998,19.586039999999997,19.62466,6.0,0.0,1.7399299999999998,0.0,0.6715504999999999,1.0134339999999997,3.717950000000001,36.52627,0.177045,949.8297999999999,2271.5699999999997,2822.764,372.7572,3249.878,3.440386,0.0,138.15799999999996,0
2016-05-01 03:10:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,92.0,92.0,81.0,81.0,9.08654,604.8786,2.5793700000000004,604.0885000000001,0.15873,0.091576,7.435899000000001,0.091576,21.617790000000003,0.091576,0.4578749999999999,1.062266,1.2515300000000003,0.7997562,0.8241753999999999,2.612945,860.6435000000001,860.5912000000002,28.06655,28.30173,597.7822,120316.9,7509.13,19.69154,19.58347,19.61692,6.0,0.0,1.7094049999999998,0.0,0.702076,1.4529889999999999,3.9865700000000004,33.73628,0.20757000000000003,947.8120000000001,2273.3279999999995,2828.227,379.62510000000003,3255.8660000000004,3.530448,0.0,138.15799999999996,0
2016-05-01 03:20:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,92.0,92.0,81.0,81.0,9.08654,605.1838,2.5793700000000004,603.9674000000001,0.164835,0.091576,2.6373640999999997,0.091576,21.60559,0.091576,0.4578749999999999,1.06837,1.2515300000000003,0.8363872999999998,0.7875459999999999,2.612945,856.4466,856.5403,28.11538,28.18512,598.1554,120325.9,7509.13,19.701859999999996,19.591179999999998,19.62982,6.0,0.0,1.6544599999999998,0.0,0.7692309999999999,1.1111119999999999,4.334555,39.21246,0.26862070000000005,941.9474,2254.378,2835.0719999999997,372.32750000000004,3234.9709999999995,3.547436,0.0,138.15799999999996,0
2016-05-01 03:30:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,92.0,92.0,81.0,81.0,9.08654,604.8268,2.5793700000000004,604.3393,0.15873,0.091576,2.3076946000000005,0.091576,20.714280000000002,0.091576,0.4578749999999999,1.06837,1.2515300000000003,1.1965833,0.9279618,2.61905,861.6715,860.9746000000001,28.1807,28.246410000000004,597.8090000000001,120335.0,7509.13,19.694119999999998,19.586039999999997,19.624660000000006,6.0,0.598291,1.53236,0.6532359999999999,0.8363860999999998,1.4163650000000003,3.9865700000000004,36.88646,0.3540902999999999,948.5052000000002,2276.292,2820.4139999999998,379.41769999999997,3241.4530000000004,3.493271,0.0,138.15799999999996,0
2016-05-01 03:40:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,92.0,92.0,81.0,81.0,9.08654,605.5271,2.5793700000000004,605.4312000000001,0.152625,0.091576,3.0036650000000003,0.091576,21.83759,0.091576,0.4517699999999999,1.06837,1.2515300000000003,1.7033,1.941395,2.6007349999999994,863.5559000000001,862.8249,28.53172,28.37068,598.9394999999998,120344.0,7509.13,19.683799999999998,19.580899999999996,19.606600000000004,6.0,0.0,1.49573,0.604396,0.8241759999999998,1.7155100000000005,4.682540000000001,40.09769,0.46398009999999995,945.4261,2267.3509999999997,2823.2049999999995,377.92,3245.464,3.2884610000000003,0.0,138.15799999999996,0
2016-05-01 03:50:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,92.0,92.0,81.0,81.0,9.08654,605.9204,2.5793700000000004,605.9663000000003,0.164835,0.091576,3.2906,0.091576,23.864449999999998,0.091576,0.43956,1.06837,1.2515300000000003,4.743589999999999,2.22833,2.61905,860.558,859.9027999999998,28.54943,28.339019999999998,600.4849,120352.9,7509.13,19.69412,19.586039999999997,19.611779999999996,6.0,1.5384620000000002,1.5506749999999998,1.2851050000000002,0.8058609999999998,1.1965850000000002,7.979245999999999,46.0806,0.4151400999999999,941.5244999999999,2240.3199999999997,2833.231,372.92470000000003,3225.7440000000006,3.3134600000000005,0.0,138.15799999999996,0
2016-05-01 04:00:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,92.0,92.0,81.0,81.0,9.08654,605.6955,2.5793700000000004,604.1940000000001,0.15873,0.091576,0.7264958000000001,0.091576,23.504250000000003,0.091576,0.4578749999999999,1.06837,1.2515300000000003,6.1233200000000005,0.8547014,2.6129449999999994,853.3629000000001,854.1181,28.14163,28.07564,599.9257999999999,120362.0,7509.13,19.691539999999996,19.586039999999997,19.614340000000006,6.0,0.0,1.6117249999999999,0.0,0.7631259999999999,1.3064749999999996,7.8754550000000005,46.7033,0.39072009999999996,936.4209999999999,2236.5950000000003,2848.3599999999997,376.0783,3187.8940000000002,3.5532039999999996,0.0,138.15799999999996,0
2016-05-01 04:10:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,90.4,90.4,82.6,82.6,9.08654,605.9217,2.5793700000000004,602.998,0.152625,0.091576,1.3980489,0.091576,22.94258,0.091576,0.4578749999999999,1.062266,1.2515300000000003,1.4896230999999998,0.8241759999999998,2.625155,855.6757,855.3038,27.921270000000003,28.137990000000002,598.4785999999999,120371.1,7509.13,19.694119999999998,19.58347,19.619499999999995,6.0,0.665446,1.67888,0.445666,0.702076,1.13553,3.81563,42.13675,0.3601958,941.4734999999998,2246.302,2836.7329999999997,375.1361,3208.593,3.5442319999999996,0.0,138.15799999999996,0
2016-05-01 04:20:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,84.0,84.0,89.0,89.0,9.08654,605.3371999999999,2.5793700000000004,603.3530000000001,0.152625,0.091576,1.3980483,0.2136764,21.9841,0.091576,0.4578749999999999,1.0439526999999997,1.2515300000000003,1.1660576,1.3431029999999997,2.612945,863.6416000000002,863.4423999999999,27.992690000000003,28.366689999999995,596.7226,120380.1,7509.13,19.688959999999998,19.583469999999995,19.616920000000004,6.0,0.0,1.67888,0.0,0.702076,1.06837,3.498170000000001,36.43470000000001,0.329671,957.2710999999997,2279.723,2829.423,378.99670000000003,3239.7150000000006,3.4368599999999994,0.0,138.15799999999996,0
2016-05-01 04:30:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,84.0,84.0,89.0,89.0,9.08654,605.2090000000001,2.5793700000000004,606.0287000000001,0.15873,0.091576,0.8363873,0.1953611000000001,21.202659999999998,0.091576,0.45176999999999995,1.056162,1.2515300000000003,5.35409,3.8400500000000006,2.6068399999999996,861.0718999999999,861.1001,28.05799,28.314549999999997,599.0332999999999,120389.2,7509.13,19.68638,19.58347,19.611759999999997,6.0,0.0,1.721615,0.35103800000000007,0.702076,1.2515209999999999,3.833945000000001,41.63615,0.3235659000000001,951.1166999999999,2263.757,2837.1450000000004,382.8627,3203.252,3.242308,0.0,138.15799999999996,0
2016-05-01 04:40:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,84.0,84.0,89.0,89.0,9.08654,605.9609,2.5793700000000004,606.5512000000001,0.164835,0.091576,0.9523824,0.091576,22.20388,0.091576,0.4517699999999999,1.06837,1.2515300000000003,8.608056000000001,6.556775,2.625155,866.8107999999999,867.1718000000001,28.33396,28.436310000000002,599.3880000000001,120398.2,7509.13,19.707019999999996,19.601460000000003,19.632399999999997,6.0,0.0,1.67888,0.0,0.702076,1.233206,4.0232,45.78753999999999,0.4334553999999999,956.5813999999998,2284.112,2832.1689999999994,387.3788,3239.6279999999997,3.27564,0.0,138.15799999999996,0
2016-05-01 04:50:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,85.6,85.6,87.4,87.4,9.08654,606.0165,2.5793700000000004,606.6967000000001,0.15873,0.091576,1.6300394999999999,0.091576,23.431,0.091576,0.4578749999999999,1.06837,1.2515300000000003,9.029306,6.73382,2.6312599999999997,864.1554,863.9549999999999,28.516469999999998,28.437440000000002,599.5637,120407.4,7509.13,19.694119999999998,19.588609999999996,19.62724,6.0,4.3895,1.86203,3.528694,1.2026876,1.7704550000000001,6.434673000000001,45.250299999999996,0.4334550999999999,947.859,2261.4610000000002,2839.2349999999997,381.3777,3212.147,3.204489,0.0,138.15799999999996,0
2016-05-01 05:00:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,88.0,88.0,85.0,85.0,9.08654,606.2607,2.5793700000000004,606.6914,0.152625,0.091576,1.6483535999999996,0.091576,24.25519,0.091576,0.45176999999999995,1.06837,1.2515300000000003,9.30403,6.672770000000002,2.612945,870.8365000000001,871.1776,28.45848,28.49864,600.8933999999999,120416.4,7509.13,19.699260000000002,19.596339999999998,19.622059999999998,6.0,7.145898,1.562885,6.169112,0.9584885,1.941395,7.5335719999999995,48.22342999999999,0.5372409000000001,958.0142,2296.952,2840.8309999999997,389.64000000000004,3240.684,3.245513,0.0,138.15799999999996,0
2016-05-01 05:10:00,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,90.0,90.0,90.0,90.0,90.4,90.4,82.6,82.6,9.08654,606.6995999999999,2.5793700000000004,608.2850000000001,0.152625,0.091576,7.704510999999999,0.091576,24.73749,0.091576,0.43345500000000003,1.062266,1.2515300000000003,10.738688999999999,10.079357,2.60684,891.5644999999998,890.4913,28.956049999999998,29.02541,600.2614000000001,120425.4,7509.13,19.70959,19.606630000000003,19.637539999999998,6.0,0.296093,1.294265,0.14346799999999998,0.9096471000000002,2.3687430000000003,4.0659350000000005,43.49208,0.6227103,980.9148000000001,2354.871,2817.583,396.7526,3312.8650000000002,2.955127,0.002747234,139.5594,0
