date,HHA11AS001XQ01,HHA12AS001XQ01,HHA13AS001XQ01,HHA14AS001XQ01,HHA31AS001XQ01,HHA32AS001XQ01,HHA33AS001XQ01,HHA34AS001XQ01,HHA71AS001XQ01,HHA72AS001XQ01,HHA73AS001XQ01,HHA74AS001XQ01,HHA81AS001XQ01,HHA82AS001XQ01,HHA83AS001XQ01,HHA84AS001XQ01,HHA51AS001XQ01,HHA52AS001XQ01,HHA53AS001XQ01,HHA54AS001XQ01,HNA00AA001AXQ01,HNA00AA001BXQ01,HNA00AA002AXQ01,HNA00AA002BXQ01,YRHRPRS,YRHRTEMPT,RRHRPRS,RRHRTEMPT,LAF01CG101XQ01,LAF02CG101XQ01,LAF11CG101XQ01,LAF12CG101XQ01,LAF13CG101XQ01,LAF14CG101XQ01,LAF21CG101XQ01,LAF22CG101XQ01,LAF31CG101XQ01,LAF32CG101XQ01,LAF33CG101XQ01,LAF34CG101XQ01,MW,MWD2,MSP,MSPS,THRTEMP,A02P003G,A02P004G,PAB10CT101,PAB20CT101,PAB20CT102,NOM,LAE11CG101XQ01,LAE12CG101XQ01,LAE13CG101XQ01,LAE14CG101XQ01,LAE21CG101XQ01,LAE22CG101XQ01,LAE23CG101XQ01,LAE24CG101XQ01,BMOUT,FWFLOW,A09M210SHH,TOTALCOAL,TAF,O2,SELFP1,A017P005,resolution
2016-09-01 00:00:00,82.0,82.0,82.0,82.0,82.0,82.0,82.0,82.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,82.0,82.0,82.0,82.0,100.0,100.0,100.0,100.0,7.4565,597.4026,2.0581500000000004,594.3072999999999,0.091576,0.091576,0.152625,0.091576,0.641025,0.091576,0.4578749999999999,0.28693600000000014,1.5628849999999999,0.091576,0.091576,0.091576,695.1617,694.9689999999999,22.8449,22.9913,600.8824000000001,314073.5,7509.13,29.806760000000004,29.7112,29.747419999999998,5.0,8.434058,8.241759600000004,9.993903,3.626376999999999,2.0146550000000003,2.4114800000000005,2.35043,0.09768076,729.0742,1681.4740000000002,2876.0389999999998,282.60960000000006,2852.922,3.601923,0.0,146.28,0
2016-09-01 00:10:00,84.7,84.7,84.7,84.7,84.7,84.7,84.7,84.7,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,84.7,84.7,84.7,84.7,100.0,100.0,100.0,100.0,7.4565,596.887,2.0581500000000004,593.8417,0.09768089999999999,0.091576,0.14041520000000002,0.091576,0.641025,0.091576,0.45176999999999995,0.2991460000000001,1.5567799999999998,0.091576,0.091576,0.091576,695.3331000000001,694.9689999999999,22.800979999999996,22.9913,599.2461999999999,314084.5,7509.13,29.77322,29.68540000000001,29.716379999999997,5.0,0.0,0.34188019999999997,1.587305,2.1489649999999996,2.10623,2.4114800000000005,2.35043,0.12820590000000004,737.6479,1872.4350000000002,2851.4150000000004,287.0575,2868.2270000000003,3.694228000000001,0.0,146.28,0
2016-09-01 00:20:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,100.0,100.0,7.4565,599.1515,2.0581500000000004,595.173,0.091576,0.091576,0.12820540000000002,0.091576,0.641025,0.091576,0.43956,0.30525100000000005,1.5567799999999998,0.091576,0.091576,0.091576,695.9327,694.9689999999999,22.941999999999997,22.9913,600.3127,314095.0,7509.13,29.76806,29.68798000000001,29.71379,5.0,0.0,0.31135520000000005,1.5567799999999998,6.190479000000001,9.975586,3.13187,7.490846,17.838828999999997,738.0681,1858.592,2859.483,290.06,2879.0480000000002,3.316026,0.0,146.28,0
2016-09-01 00:30:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,100.0,100.0,7.4565,602.0714,2.0581500000000004,597.3327,0.09768089999999999,0.091576,0.12820540000000002,0.091576,0.641025,0.091576,0.45176999999999995,0.28083100000000005,1.5506749999999998,0.091576,0.091576,0.091576,695.076,694.9689999999999,23.18134,22.9913,602.4626,314105.8,7509.13,29.806760000000004,29.713810000000002,29.75256,5.0,0.259463,0.34798529999999994,1.721615,22.0085,52.09402,12.417572000000002,27.765590000000003,68.18071,730.4417000000001,1831.8260000000002,2898.009,287.48350000000005,2939.5780000000004,3.6403849999999998,0.0,146.28,0
2016-09-01 00:40:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,100.0,100.0,7.4565,603.0178,2.0581500000000004,599.2459000000001,0.09768089999999999,0.091576,0.1282054,0.091576,0.641025,0.091576,0.4578749999999999,0.28083100000000005,1.5567799999999998,0.091576,0.091576,0.091576,695.4187,694.9689999999999,23.095239999999997,22.9913,601.769,314116.5,7509.13,29.770639999999997,29.68798000000001,29.71379,5.0,6.758243,1.5811986,7.728924999999999,23.797310000000003,85.40904,36.141650000000006,40.32967000000001,98.33335,726.3866,1804.0189999999998,2916.991,284.11530000000005,2863.544,3.5371790000000005,0.0,146.28,0
2016-09-01 00:50:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,100.0,100.0,7.4565,601.8457999999998,2.0581500000000004,598.7855000000002,0.091576,0.091576,0.12820540000000002,0.091576,0.641025,0.091576,0.4578749999999999,0.2930410000000001,1.5567799999999998,0.091576,0.091576,0.091576,695.3329,694.9689999999999,22.907189999999996,22.9913,598.4768000000001,314127.4,7509.13,29.77838,29.690560000000005,29.724130000000002,5.0,4.502439,0.45177059999999997,5.323569000000001,22.087909999999997,70.29303000000002,31.709410000000002,32.19170999999999,94.09647,730.3806999999999,1829.096,2907.193,284.41020000000003,2836.3920000000003,3.6878210000000005,0.0,146.28,0
2016-09-01 01:00:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,100.0,100.0,7.4565,601.6338000000002,2.0581500000000004,599.1886000000001,0.0976809,0.091576,0.1037858,0.091576,0.641025,0.091576,0.445665,0.286936,1.5628849999999999,0.091576,0.091576,0.091576,695.1618000000001,694.9689999999999,22.924300000000002,22.9913,602.1146000000001,314137.9,7509.13,29.76806,29.68282000000001,29.7112,5.0,0.0,0.39682499999999993,1.1904800000000002,21.947499999999998,56.64223,13.394380000000002,24.23079,92.74114999999998,732.5745999999999,1835.0430000000001,2885.242,285.3176,2822.3839999999996,3.5282050000000007,0.0,146.28,0
2016-09-01 01:10:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,100.0,100.0,7.4565,601.1468000000001,2.0581500000000004,599.8501,0.091576,0.091576,0.1159956,0.091576,0.641025,0.091576,0.4578749999999999,0.2747260000000001,1.5628849999999999,0.091576,0.091576,0.091576,695.3329,694.9689999999999,22.93284,22.9913,601.6167000000002,314148.5,7509.13,29.76806,29.67766000000001,29.7112,5.0,0.0,0.39682499999999993,1.1904800000000002,21.947499999999998,50.201460000000004,11.080579999999998,20.683740000000004,93.62637,735.1061,1842.744,2876.8839999999996,286.0638,2823.8660000000004,3.6179479999999997,0.0,146.28,0
2016-09-01 01:20:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,100.0,100.0,7.4565,600.8952,2.0581500000000004,599.8084000000001,0.09768089999999999,0.091576,0.1159956,0.091576,0.641025,0.091576,0.4395599999999999,0.2747260000000001,1.5567799999999998,0.091576,0.091576,0.091576,694.9903,694.9689999999999,22.904749999999996,22.9913,600.2405000000001,314159.4,7509.13,29.765479999999997,29.672500000000007,29.71121,5.0,0.0,0.39682499999999993,1.1904800000000002,21.886400000000002,36.947509999999994,5.354089999999999,12.887664000000001,79.0171,739.6902,1851.7480000000003,2867.507,287.65369999999996,2838.833,3.6365380000000003,0.0,146.28,0
2016-09-01 01:30:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,100.0,100.0,7.4565,600.0301999999999,2.0581500000000004,600.0308,0.091576,0.091576,0.12210050000000001,0.091576,0.641025,0.091576,0.45176999999999995,0.28083100000000005,1.5567799999999998,0.091576,0.091576,0.091576,695.2474,694.9689999999999,22.85349,22.9913,601.0508000000001,314169.9,7509.13,29.765480000000004,29.672500000000003,29.70865,5.0,0.0,0.39682499999999993,1.1904800000000002,21.886400000000002,9.365079,4.963367,6.330889000000001,58.56531,745.0826,1858.0580000000002,2860.7509999999997,289.414,2848.782,3.3711510000000002,0.0,146.28,0
