date,HHA11AS001XQ01,HHA12AS001XQ01,HHA13AS001XQ01,HHA14AS001XQ01,HHA31AS001XQ01,HHA32AS001XQ01,HHA33AS001XQ01,HHA34AS001XQ01,HHA71AS001XQ01,HHA72AS001XQ01,HHA73AS001XQ01,HHA74AS001XQ01,HHA81AS001XQ01,HHA82AS001XQ01,HHA83AS001XQ01,HHA84AS001XQ01,HHA51AS001XQ01,HHA52AS001XQ01,HHA53AS001XQ01,HHA54AS001XQ01,HNA00AA001AXQ01,HNA00AA001BXQ01,HNA00AA002AXQ01,HNA00AA002BXQ01,YRHRPRS,YRHRTEMPT,RRHRPRS,RRHRTEMPT,LAF01CG101XQ01,LAF02CG101XQ01,LAF11CG101XQ01,LAF12CG101XQ01,LAF13CG101XQ01,LAF14CG101XQ01,LAF21CG101XQ01,LAF22CG101XQ01,LAF31CG101XQ01,LAF32CG101XQ01,LAF33CG101XQ01,LAF34CG101XQ01,MW,MWD2,MSP,MSPS,THRTEMP,A02P003G,A02P004G,PAB10CT101,PAB20CT101,PAB20CT102,NOM,LAE11CG101XQ01,LAE12CG101XQ01,LAE13CG101XQ01,LAE14CG101XQ01,LAE21CG101XQ01,LAE22CG101XQ01,LAE23CG101XQ01,LAE24CG101XQ01,BMOUT,FWFLOW,A09M210SHH,TOTALCOAL,TAF,O2,SELFP1,A017P005,resolution
2016-07-01 00:00:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,68.0,68.0,100.0,100.0,8.976650000000001,593.3303,2.8960599999999994,590.1291,0.213675,0.091576,0.2747252,0.091576,0.0,0.525031,0.4578749999999999,0.5799760000000002,0.5799760000000002,0.2747260000000001,0.030525599999999993,0.091576,846.4252,846.4078000000002,27.40721,27.561999999999994,589.5433,217702.1,7509.13,26.542559999999998,26.46,26.480640000000005,6.0,0.0,0.702076,0.10378524,2.36264,2.4725299999999995,2.53358,2.49695,0.13431030000000002,886.7374,2294.78,2792.315,357.16419999999994,3375.0769999999998,3.2692310000000004,0.0,160.70399999999998,0
2016-07-01 00:10:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,70.4,70.4,100.0,100.0,8.976650000000001,592.2375999999999,2.8960599999999994,593.7662,0.213675,0.091576,0.2686208,0.091576,0.0,0.5006107,0.4578749999999999,0.5799760000000002,0.5738710000000001,0.26862090000000005,0.07936592,0.091576,859.0163999999999,858.1559000000001,28.107459999999996,28.123489999999997,592.5347999999999,217714.0,7509.13,26.537399999999998,26.457420000000003,26.478060000000006,6.0,0.0,0.702076,0.152625,2.35043,2.478635,2.53358,2.98535,0.32967050000000003,894.9329,2292.3599999999997,2783.795,359.6114,3462.168,3.071794,0.0,160.10369999999998,0
2016-07-01 00:20:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,84.0,84.0,100.0,100.0,8.976650000000001,591.4125999999999,2.8960599999999994,596.3122,0.213675,0.091576,0.47008609999999995,0.091576,0.0,0.43956,0.4578749999999999,0.5799760000000002,0.5738710000000002,0.2747260000000001,0.091576,0.091576,852.0781999999999,850.6539999999999,28.149579999999997,28.006109999999996,598.0408,217725.8,7509.13,26.524499999999996,26.423880000000004,26.46,6.0,6.123318,0.9157513999999999,10.354090000000001,3.681322,3.6019549999999994,2.53358,23.626374000000002,12.380951300000001,876.9132,2241.412,2814.541,358.0192,3501.4339999999997,3.4798080000000007,0.0,158.703,0
2016-07-01 00:30:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,85.6,85.6,8.976650000000001,595.3136999999999,2.8960599999999994,597.6374,0.213675,0.091576,0.45787579999999994,0.091576,0.0,0.40293009999999996,0.4578749999999999,0.5799760000000002,0.5738710000000002,0.2747260000000001,0.091576,0.091576,848.3952000000002,847.8026000000002,28.15935,27.797199999999997,602.6474999999999,217737.5,7509.13,26.534819999999996,26.452260000000003,26.475480000000005,6.0,28.79731,6.8803420000000015,39.87791,20.054930000000002,4.536020000000001,2.6251549999999995,37.765589999999996,47.722840000000005,864.0664,2196.2529999999997,2856.929,348.33389999999997,3419.184,3.4692319999999994,0.0,156.68900000000002,0
2016-07-01 00:40:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,86.4,86.0,8.976650000000001,598.6039000000001,2.8960599999999994,595.6733,0.213675,0.091576,0.6349211999999999,0.091576,0.0061051199999999995,0.42734999999999995,0.4578749999999999,0.5799760000000002,0.5738710000000001,0.2686209,0.091576,0.1037858,839.6586000000001,839.3406000000001,27.8779,27.676239999999996,601.6122,217749.2,7509.13,26.519339999999993,26.429040000000004,26.465160000000004,6.0,40.482299999999995,11.617828,51.77047,31.819309999999994,5.134313000000001,3.2906,35.934090000000005,90.31748,848.5156999999999,2143.148,2873.012,340.37280000000004,3399.138,3.642307,0.0,156.68900000000002,0
2016-07-01 00:50:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,92.0,92.0,8.976650000000001,600.3072999999999,2.8960599999999994,595.4493,0.213675,0.091576,3.0647146000000003,0.091576,0.83943976,0.49450559999999993,0.4578749999999999,0.5799760000000002,0.5616610000000002,0.2747260000000001,0.091576,0.1037858,827.8386,827.2213999999998,27.30648,27.33193,601.9722,217761.0,7509.13,26.524499999999996,26.43162,26.467740000000003,6.0,40.53114000000001,6.257630999999999,42.783879999999996,18.6752,3.4127,2.905985,25.592190000000002,75.09157,838.314,2139.369,2877.3689999999997,332.3882,3358.1220000000003,3.8423069999999995,0.0,156.68900000000002,0
2016-07-01 01:00:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,100.0,100.0,92.0,92.0,8.976650000000001,599.7626,2.8960599999999994,594.8565999999998,0.213675,0.091576,5.616606,0.091576,0.0,0.5799760000000002,0.4578749999999999,0.5799760000000002,0.525031,0.26862090000000005,0.091576,0.091576,824.2411,823.5853,26.933459999999997,27.06823,598.8281000000001,195995.6,6758.217,26.511599999999994,26.41872,26.46,6.0,20.775329,0.6043953,22.61294,12.228289999999998,2.692310000000001,2.619049999999999,17.307679999999998,56.996349999999985,839.8955,2167.939,2854.65,341.1599,3324.417,3.8903839999999996,0.0,156.68900000000002,0
2016-07-01 01:10:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,89.6,89.6,98.4,98.4,8.976650000000001,599.8873999999998,2.8960599999999994,595.4485000000001,0.213675,0.091576,7.4481076,0.091576,0.9676454,0.5799760000000002,0.4578749999999999,0.5799760000000002,0.5372410000000001,0.2380954,0.091576,0.091576,816.5323000000001,815.8043,26.93467,26.997290000000003,599.0151,217784.3,7509.13,26.521919999999994,26.426460000000002,26.46,6.0,0.683761,0.5921854,1.1233217999999998,4.261289,2.4053750000000003,2.759465,17.49694,2.7350392,831.2717999999999,2141.835,2845.3840000000005,334.02840000000003,3296.4739999999997,3.8003189999999996,0.0,156.68900000000002,0
2016-07-01 01:20:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,80.0,80.0,100.0,100.0,8.976650000000001,599.9323999999999,2.8960599999999994,596.47,0.213675,0.091576,0.31746100000000005,0.091576,0.37240638,0.5799760000000002,0.4578749999999999,0.5799760000000002,0.5372410000000001,0.2564107,0.091576,0.091576,808.5665,808.2486,26.72038,26.66109,600.8189,217796.1,7509.13,26.524499999999996,26.429039999999997,26.46,6.0,4.49939,0.5677656000000001,5.421245000000001,2.22833,7.991453,2.7106249999999994,30.21368,5.2686196,820.1776000000002,2111.934,2859.7050000000004,333.0617000000001,3244.1960000000004,3.726605,0.0,156.68900000000002,0
2016-07-01 01:30:00,85.0,85.0,85.0,85.0,85.0,85.0,85.0,85.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,85.0,85.0,85.0,85.0,79.6,79.6,100.0,100.0,8.976650000000001,600.8935000000001,2.8960599999999994,597.0213,0.213675,0.091576,0.3113560000000001,0.091576,0.6776575599999999,0.5799760000000002,0.4578749999999999,0.5799760000000002,0.525031,0.2380954,0.091576,0.10989070000000001,804.6265999999999,803.7366000000002,26.586679999999994,26.450779999999998,601.9358,217807.9,7509.13,26.488380000000006,26.4084,26.43936,6.0,11.587295999999998,0.5189260000000001,12.967031,2.22833,24.590980000000002,2.58242,37.64348,3.3272281999999995,810.8427000000001,2102.6510000000003,2874.9700000000003,333.1346,3196.9179999999997,3.515384,0.0,156.68900000000002,0
