date,HHA11AS001XQ01,HHA12AS001XQ01,HHA13AS001XQ01,HHA14AS001XQ01,HHA31AS001XQ01,HHA32AS001XQ01,HHA33AS001XQ01,HHA34AS001XQ01,HHA71AS001XQ01,HHA72AS001XQ01,HHA73AS001XQ01,HHA74AS001XQ01,HHA81AS001XQ01,HHA82AS001XQ01,HHA83AS001XQ01,HHA84AS001XQ01,HHA51AS001XQ01,HHA52AS001XQ01,HHA53AS001XQ01,HHA54AS001XQ01,HNA00AA001AXQ01,HNA00AA001BXQ01,HNA00AA002AXQ01,HNA00AA002BXQ01,YRHRPRS,YRHRTEMPT,RRHRPRS,RRHRTEMPT,LAF01CG101XQ01,LAF02CG101XQ01,LAF11CG101XQ01,LAF12CG101XQ01,LAF13CG101XQ01,LAF14CG101XQ01,LAF21CG101XQ01,LAF22CG101XQ01,LAF31CG101XQ01,LAF32CG101XQ01,LAF33CG101XQ01,LAF34CG101XQ01,LAB80CT101,LBC21CT101,LBC21CP101,LBC51CP101,LBC51CT101,MW,MWD2,MSP,MSPS,THRTEMP,A02P003G,A02P004G,PAB10CT101,PAB20CT101,PAB20CT102,NOM,LAE21CG101XQ01,LAE22CG101XQ01,LAE23CG101XQ01,LAE24CG101XQ01,LAE11CG101XQ01,LAE12CG101XQ01,LAE13CG101XQ01,LAE14CG101XQ01,BMOUT,FWFLOW,A09M210SHH,TOTALCOAL,TAF,O2,SELFP1,A017P005,resolution
2016-03-01 00:00:00,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,100.0,100.0,85.0,85.0,7.964740000000001,593.1510999999999,2.62744,592.9583,0.213675,0.091576,0.091576,0.091576,0.335776,2.5824199999999995,0.152625,0.4578749999999999,0.8241759999999998,0.5006107,0.15873,3.388280000000001,301.71899999999994,422.34309999999994,8.457194,2.695103,423.4387999999999,803.7701,804.5572,26.296670000000006,26.338849999999997,600.2825,22127.75,7509.13,11.457499999999998,11.3805,11.3933,5.0,78.62029,42.13066,42.85105,99.10256000000001,91.19657,101.74,98.94996,98.17460000000001,878.6812,1965.8229999999999,2881.821,311.11050000000006,2937.965,3.4012830000000003,0.0,120.31700000000001,0
2016-03-01 00:10:00,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,100.0,100.0,85.0,85.0,7.964740000000001,594.5930999999999,2.62744,595.4893999999999,0.201465,0.091576,0.091576,0.091576,0.335776,2.5763149999999997,0.152625,0.4578749999999999,0.8241759999999998,0.5006107,0.152625,3.388280000000001,302.7422,421.8384,8.528640000000001,2.725941,424.69090000000006,810.7934999999999,810.5385000000001,26.861990000000002,26.743299999999998,600.2855999999999,22130.75,7509.13,11.457499999999998,11.37793,11.3805,5.0,80.07328,49.017089999999996,46.36143,99.03540000000001,98.91943,101.7217,100.00625,98.17459999999997,878.4021,1950.5719999999997,2899.564,298.956,2932.8219999999997,3.511859,0.0,120.31700000000001,0
2016-03-01 00:20:00,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,100.0,100.0,85.0,85.0,7.964740000000001,593.8379,2.62744,595.3877999999999,0.18925500000000003,0.091576,0.091576,0.091576,0.335776,2.5763149999999997,0.152625,0.4578749999999999,0.8241759999999998,0.5128209,0.152625,3.388280000000001,302.7195,420.776,8.579935,2.738154,424.82480000000004,814.9907000000001,814.5480999999999,27.02684,26.802870000000002,598.5597,22133.75,7509.13,11.457499999999998,11.372789999999998,11.3805,5.0,72.99145,43.693529999999996,41.03787000000001,99.0293,94.92676,101.67899999999999,100.0676,98.21120999999998,880.6094999999999,1989.0369999999998,2894.629,303.34079999999994,2922.9139999999998,3.723077,0.0,120.31700000000001,0
2016-03-01 00:30:00,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,100.0,100.0,85.0,85.0,7.964740000000001,591.5971,2.62744,593.9839,0.213675,0.091576,0.091576,0.091576,0.335776,2.576315,0.152625,0.4578749999999999,0.8241759999999998,0.49450559999999993,0.152625,3.388280000000001,302.99080000000004,419.8942,8.578104,2.745178,423.326,815.2475000000001,815.4317000000002,26.837579999999996,26.86619,597.4592999999999,22136.75,7509.13,11.460069999999998,11.3805,11.38818,5.0,13.772908000000001,13.870566399999998,11.184359559999999,96.23323,65.38461,99.82915,82.06358999999999,96.43468999999997,882.6985000000002,2013.5849999999998,2863.764,305.60759999999993,2909.773,3.671152,0.0,120.31700000000001,0
2016-03-01 00:40:00,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,100.0,100.0,85.0,85.0,7.964740000000001,590.3641,2.62744,592.3059000000001,0.213675,0.091576,0.091576,0.091576,0.335776,2.576315,0.152625,0.4578749999999999,0.8241759999999998,0.4884005,0.152625,3.388280000000001,302.6595,420.5852,8.553372,2.7360149999999996,422.1013999999999,814.1341,813.6093000000001,26.520139999999998,26.785339999999998,598.6866,22139.75,7509.13,11.447219999999998,11.359939999999998,11.3805,5.0,24.059831000000003,7.0512789,19.49939,92.68010999999998,31.172180000000004,94.49942,47.35042,91.39805,886.9860000000001,2031.795,2859.754,305.66720000000004,2885.412,3.344551,0.0,120.31700000000001,0
2016-03-01 00:50:00,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,100.0,100.0,85.0,85.0,7.964740000000001,592.0681999999999,2.62744,593.9597,0.20757000000000003,0.091576,0.091576,0.091576,0.335776,2.58242,0.152625,0.4578749999999999,0.8241759999999998,0.4945056000000001,0.152625,3.388280000000001,303.1297,422.26789999999994,8.616575000000001,2.755559,422.8229,819.8726999999999,819.0291,26.984110000000005,26.973269999999996,600.7835,22142.75,7509.13,11.431799999999999,11.3548,11.35737,5.0,86.69719,45.28084,50.586079999999995,98.88889999999999,30.83639,101.5631,47.00856,98.21736,885.9798999999999,1999.352,2873.8550000000005,301.98099999999994,2932.419,3.2374999999999994,0.0,120.31700000000001,0
2016-03-01 01:00:00,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,100.0,100.0,85.0,85.0,7.964740000000001,591.2379,2.62744,594.1296,0.20757000000000003,0.091576,0.091576,0.091576,0.335776,2.58242,0.152625,0.4578749999999999,0.8241759999999998,0.49450559999999993,0.152625,3.382175000000001,302.9249,419.102,8.590927,2.7491460000000005,422.9734,816.1896,815.9686,26.929150000000003,26.87213,596.5310000000001,22145.75,7509.13,11.447219999999998,11.36765,11.377909999999998,5.0,84.68866999999999,42.020759999999996,46.672779999999996,98.47987000000002,48.68743,101.557,64.97556999999999,98.18073000000001,883.7900999999999,1996.8649999999998,2888.2129999999997,298.4438,2909.5260000000003,3.515064,0.0,120.31700000000001,0
2016-03-01 01:10:00,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,100.0,100.0,85.0,85.0,7.964740000000001,590.4979000000001,2.62744,593.4777000000001,0.213675,0.091576,0.091576,0.091576,0.335776,2.5641049999999996,0.152625,0.4578749999999999,0.8241759999999998,0.4884004999999999,0.152625,3.382175000000001,303.35839999999996,420.2423999999999,8.643139,2.761664,422.445,821.7572,822.1191999999999,26.892530000000004,27.040749999999996,597.9938,22148.75,7509.13,11.442079999999999,11.3548,11.37022,5.0,51.67888000000001,29.71918,28.791220000000003,95.48231999999999,46.74604000000001,98.41284,62.92427,95.12209,890.9951000000001,2037.9520000000005,2865.5060000000003,274.173,2935.6910000000003,3.5666670000000003,0.0,120.31700000000001,0
2016-03-01 01:20:00,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,100.0,100.0,82.6,83.0,7.964740000000001,588.4003,2.62744,591.2221,0.20757000000000003,0.091576,0.091576,0.091576,0.335776,2.5763149999999997,0.152625,0.4578749999999999,0.8241759999999998,0.5006107,0.152625,3.388280000000001,302.9835,419.6441,8.585432,2.7491470000000002,420.7924,816.1042,816.5028,26.507920000000002,26.9132,596.9085,22151.75,7509.13,11.439509999999999,11.347089999999998,11.36765,5.0,4.798532,1.7216125999999998,8.418800560000001,65.78143,27.356539999999995,72.60685999999998,43.32722,69.99389,896.8302,2060.216,2842.982,306.9797000000001,2920.969,3.333652,0.0,120.31700000000001,0
2016-03-01 01:30:00,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,100.0,100.0,77.0,77.0,7.964740000000001,590.2903,2.62744,592.0097,0.213675,0.091576,0.091576,0.091576,0.335776,2.5641050000000005,0.152625,0.4578749999999999,0.8241759999999998,0.4884005,0.152625,3.388280000000001,302.48280000000005,422.04830000000004,8.496580000000002,2.72197,421.46439999999996,809.3375000000001,808.9586000000002,26.7094,26.73019,601.3580000000001,22154.69,7509.13,11.431799999999999,11.349659999999998,11.3548,5.0,51.452980000000004,16.0683826,43.55312,69.93896000000001,27.42371,57.167280000000005,43.479870000000005,54.78632,886.2126000000001,2013.7809999999997,2857.265,303.45500000000004,2913.9039999999995,3.295191,0.0,120.31700000000001,0
