startDate,endDate,HHA11AS001XQ01,HHA12AS001XQ01,HHA13AS001XQ01,HHA14AS001XQ01,HHA31AS001XQ01,HHA32AS001XQ01,HHA33AS001XQ01,HHA34AS001XQ01,HHA71AS001XQ01,HHA72AS001XQ01,HHA73AS001XQ01,HHA74AS001XQ01,HHA81AS001XQ01,HHA82AS001XQ01,HHA83AS001XQ01,HHA84AS001XQ01,HHA51AS001XQ01,HHA52AS001XQ01,HHA53AS001XQ01,HHA54AS001XQ01,HNA00AA001AXQ01,HNA00AA001BXQ01,HNA00AA002AXQ01,HNA00AA002BXQ01,YRHRPRS,YRHRTEMPT,RRHRPRS,RRHRTEMPT,LAF01CG101XQ01,LAF02CG101XQ01,LAF11CG101XQ01,LAF12CG101XQ01,LAF13CG101XQ01,LAF14CG101XQ01,LAF21CG101XQ01,LAF22CG101XQ01,LAF31CG101XQ01,LAF32CG101XQ01,LAF33CG101XQ01,LAF34CG101XQ01,LAB80CT101,LBC21CT101,LBC21CP101,LBC51CP101,LBC51CT101,MW,MWD2,MSP,MSPS,THRTEMP,A02P003G,A02P004G,PAB10CT101,PAB10CT102,PAB20CT101,PAB20CT102,NOM,LAE11CG101XQ01,LAE12CG101XQ01,LAE13CG101XQ01,LAE14CG101XQ01,LAE21CG101XQ01,LAE22CG101XQ01,LAE23CG101XQ01,LAE24CG101XQ01,BMOUT,FWFLOW,A09M210SHH,TOTALCOAL,TAF,O2,SELFP1,A017P005
2016-01-12 13:08:00,2016-01-12 14:54:00,83.64485981308411,83.64485981308411,83.64485981308411,83.64485981308411,83.64485981308411,83.64485981308411,83.64485981308411,83.64485981308411,83.64485981308411,83.64485981308411,83.64485981308411,83.64485981308411,83.64485981308411,83.64485981308411,83.64485981308411,83.64485981308411,83.64485981308411,83.64485981308411,83.64485981308411,83.64485981308411,100.0,100.0,70.24299065420561,70.24299065420561,9.246790000000003,599.4316822429906,2.6976500000000003,600.648186915888,0.14520783177570096,0.09157600000000002,0.5525890841121497,0.10526929906542058,1.1294299999999997,2.3418715887850463,0.14463728037383178,0.556012448598131,1.4786131775700937,1.3810472897196258,0.4578749999999999,4.731380000000001,311.57128971962624,419.5885700934579,9.796062429906542,3.114491495327103,428.8964018691588,929.0693271028038,929.0706822429908,30.27558504672897,30.35129906542056,598.7965140186916,10004.549532710278,7509.130000000001,11.27178598130841,11.206042990654208,11.173646728971963,11.19212523364486,5.0,3.066481252336448,39.34761954392524,6.586558738317757,0.4088073457943925,58.998043607476625,38.9211323364486,15.349240762616823,68.40859747663552,980.5741401869159,2404.3305607476636,2847.5242056074762,339.959785046729,3423.5057943925235,2.993739439252336,0.0,124.86367289719624
2016-01-12 15:11:00,2016-01-12 16:10:00,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,100.0,100.0,65.5,65.5,9.24679,593.7325833333335,2.6976500000000008,589.4551833333331,0.13329281666666667,0.091576,0.5463985,0.091576,1.1304474999999998,2.2893799999999995,0.13125785,0.5474160000000001,1.4774149999999997,1.3766825000000005,0.4507525000000001,4.731380000000001,311.76631666666657,418.1982833333334,9.870083833333336,3.129987166666667,423.7733999999999,929.2090999999999,929.5706666666667,30.321121666666663,30.384889999999995,596.9003999999999,10033.268333333333,7509.13,11.474628333333333,11.409148333333333,11.374916666666667,11.393740000000003,5.0,0.9645916666666667,11.491134816666666,0.43905209999999995,0.06512008333333333,40.05290783333332,11.434674333333334,0.19027286000000002,2.7848990999999996,974.0508166666666,2465.5486666666666,2844.229666666666,340.90295000000003,3423.3326666666667,3.0112715,0.0,118.42
2016-01-12 16:16:00,2016-01-12 17:10:00,75.54545454545455,75.54545454545455,75.54545454545455,75.54545454545455,75.54545454545455,75.54545454545455,75.54545454545455,75.54545454545455,75.54545454545455,75.54545454545455,75.54545454545455,75.54545454545455,75.54545454545455,75.54545454545455,75.54545454545455,75.54545454545455,75.54545454545455,75.54545454545455,75.54545454545455,75.54545454545455,97.67272727272727,97.6,80.0,80.14545454545454,9.246789999999995,590.576,2.697650000000001,594.2585636363634,0.1337553090909091,0.09157599999999999,0.543346,0.09157599999999999,1.1327599999999998,2.2250000000000005,0.12376547272727274,0.5477860000000001,1.4835199999999997,1.3791800000000005,0.4489950000000001,4.731380000000001,312.29967272727265,416.9753272727272,9.961635636363637,3.1730467272727267,421.71579999999983,940.1687454545455,940.1844727272724,30.859130909090908,30.755307272727265,596.3663090909092,10051.501818181818,7509.13,11.488318181818183,11.422034545454547,11.389809090909086,11.40849090909091,5.0,10.334659745454546,15.608832763636364,1.3031417272727275,0.20368527272727274,34.59040556363637,4.15196218181818,0.023865090909090905,2.3359962727272725,972.4234727272727,2492.502363636363,2847.604363636363,339.7241090909091,3470.319636363637,2.801224,0.0,118.42
2016-01-12 17:36:00,2016-01-12 20:00:00,78.1448275862069,78.1448275862069,78.1448275862069,78.1448275862069,78.1448275862069,78.1448275862069,78.1448275862069,78.1448275862069,78.1655172413793,78.1655172413793,78.1655172413793,78.1655172413793,78.1655172413793,78.1655172413793,78.1655172413793,78.1655172413793,78.1655172413793,78.1655172413793,78.1655172413793,78.1655172413793,100.0,100.0,67.39310344827587,67.39310344827587,9.816850000000002,587.9755103448275,2.8869000000000002,591.5153517241379,0.13873108965517242,0.091576,0.5395566896551726,0.091576,0.9989072482758621,2.1845424137931033,0.13746800689655175,0.5366094482758621,1.4864672413793105,1.3921555172413793,0.4566118965517241,4.7313800000000015,312.11705517241387,414.3205172413793,9.978247586206896,3.1796106896551724,419.00760689655175,940.9953517241379,941.1392344827588,30.79365034482759,30.77868068965517,593.6489172413793,10088.903448275862,7509.130000000001,11.415539310344824,11.349317241379309,11.319052413793104,11.33588,5.0,12.225592593103448,5.093466976551724,0.17199291034482758,0.1644141379310345,15.629026455172415,1.4085759310344828,0.0,0.04189302068965517,957.2484413793104,2518.802551724138,2841.7548965517244,339.89483448275865,3497.753862068965,2.905792,0.0,117.66551724137933
2016-01-12 20:06:00,2016-01-12 21:00:00,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,100.0,100.0,64.43636363636364,64.43636363636364,9.816850000000002,586.3101454545455,2.8869,585.7288363636363,0.13486529090909094,0.09157599999999999,0.5411259999999999,0.09157599999999999,0.8053061636363635,2.1672800000000008,0.14041520000000005,0.5400159999999999,1.47353,1.4180300000000001,0.45787500000000014,4.731380000000001,310.79578181818175,414.4599272727273,9.780276363636364,3.1103170909090916,417.26832727272745,919.9858181818182,919.5531999999998,29.939165454545453,30.078994545454552,593.0420363636363,10120.4,7509.13,11.404274545454546,11.335207272727272,11.304389090909089,11.322134545454546,5.0,1.3281164545454547,0.2880456363636364,0.0460650909090909,0.0,4.682535363636363,1.19048,0.0,0.0,949.4983272727272,2466.732,2857.304,338.5459090909091,3467.2661818181828,3.0827498181818176,0.0,116.52107272727272
2016-01-12 21:13:00,2016-01-12 21:47:00,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,75.0,100.0,100.0,70.28571428571429,70.28571428571429,9.816849999999999,586.7892857142857,2.8868999999999994,587.3970857142858,0.13518242857142856,0.09157599999999999,0.5416017142857142,0.09157599999999999,0.763126,2.1672800000000003,0.1229726285714286,0.5363688571428571,1.4573557142857145,1.4067714285714283,0.45264214285714277,4.731380000000001,312.0397714285715,412.9246857142857,9.971041714285713,3.172412857142857,417.82445714285717,935.1008285714286,935.1540000000001,30.758054285714284,30.65433142857143,591.0861428571427,10137.417142857144,7509.13,11.609360000000002,11.544822857142856,11.511065714285714,11.528682857142858,5.0,2.2335587428571433,0.5703811428571429,0.44217714285714294,0.0,12.305069199999998,1.3213014285714286,0.0,0.0,962.7164857142857,2506.879428571428,2846.5482857142856,341.99391428571425,3518.6137142857137,2.9631871428571426,0.0,114.51402857142857
2016-01-13 08:36:00,2016-01-13 09:25:00,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,100.0,100.0,73.3,73.38,9.3544,597.53592,2.43895,598.6653,0.11965854000000001,0.091576,0.561661,0.091576,1.19048,2.2661809999999996,0.12576343999999998,0.564103,1.43468,1.4957299999999998,0.418803,4.733822000000001,312.63906,416.11418000000003,10.012514,3.1845994,425.80348,944.5667599999998,944.2704800000001,30.853489999999994,30.793256,595.9206399999999,10342.65,7509.13,11.52529,11.45855,11.430805999999997,11.442108000000001,5.0,0.0,0.20268605999999997,0.0,0.261904912,1.63126012,1.496951,0.0,0.9029305600000002,973.08844,2507.5763999999995,2816.9644,346.64203999999995,3513.2536,2.8849365999999996,0.0,116.564
2016-01-13 09:31:00,2016-01-13 10:15:00,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,100.0,100.0,72.68888888888888,72.86666666666666,9.784800000000002,602.2903111111111,2.864769999999999,604.1874222222224,0.1322753333333334,0.091576,0.559626,0.091576,1.1511366666666667,2.3070166666666663,0.13363197777777783,0.5623393333333333,1.43468,1.4970866666666667,0.4117483333333333,4.736806666666667,312.58077777777777,421.24315555555563,9.917561555555555,3.1592971111111114,430.90864444444435,941.9094888888887,941.5676000000001,30.804495555555558,30.83215333333334,601.8602222222221,10358.4,7509.130000000001,11.323997777777778,11.25382,11.221868888888888,11.242404444444444,5.0,0.042735111111111106,0.45244951111111126,0.17908022222222225,0.22385037777777778,17.859852444444446,1.4875899999999997,0.0,28.61958666666667,966.8523555555555,2470.5308888888885,2855.410888888889,341.11377777777784,3460.8966666666674,2.931055111111111,0.0,118.07693333333333
2016-01-13 20:17:00,2016-01-13 21:21:00,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,100.0,100.0,83.75384615384615,83.75384615384615,9.217030000000001,597.6788615384615,2.39774,601.9263692307693,0.1282054,0.091576,0.4588142461538462,0.091576,1.1360046153846153,2.327888461538461,0.1385367692307692,0.5743406153846156,1.43468,1.438436923076923,0.40433886153846144,4.731380000000001,310.86835384615387,419.1688769230769,9.693688461538462,3.090216153846154,427.9045846153846,919.3030615384614,919.3118153846154,29.951166153846152,30.088835384615386,597.6476769230769,10552.3,7509.129999999999,11.391532307692309,11.325978461538458,11.291227692307693,11.306626153846151,5.0,0.034282,3.9471234769230765,0.0,0.08640944,1.0749467846153846,1.552083846153846,0.002817747692307692,18.68929846153846,973.6901538461537,2420.3263076923076,2815.302,331.64716923076924,3394.316923076923,2.773866153846154,0.0,118.87966153846156
2016-01-14 08:39:00,2016-01-14 09:28:00,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,100.0,100.0,70.0,70.0,9.244500000000002,602.97966,2.4076599999999995,603.6363600000001,0.13186834,0.091576,0.45787500000000003,7.46519648,0.9462770000000001,2.3028109999999997,0.15262500000000004,0.557998,1.43468,1.4859619999999998,3.8266171999999994,7.477409,311.81922,420.1983,9.830603799999999,3.1297020000000004,431.55632000000014,931.8216199999999,931.6945999999999,30.487177999999993,30.375464,600.23288,10770.75,7509.13,11.371739999999999,11.305520000000001,11.276754,11.290621999999999,5.0,0.12271084,25.60195536,0.43711880000000003,0.08424923200000001,1.6605624,3.5250304000000003,0.10073267999999999,33.285106999999996,974.942,2386.1649999999995,2821.8068000000003,346.06938,3471.374,2.9372434000000003,0.0,118.11499999999998
2016-01-14 09:34:00,2016-01-14 10:23:00,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,100.0,100.0,70.28,70.28,9.244500000000002,604.9313999999999,2.4076599999999995,604.5122799999999,0.15018304000000002,0.091576,0.45787500000000003,23.153836000000002,0.8693536000000002,2.311358,0.15262500000000004,0.566545,1.43468,4.8400488,7.5787482,15.0341708,311.93642,422.6913599999999,9.805872599999999,3.1248164000000007,433.81513999999993,931.2562400000002,931.3460200000002,30.354341999999995,30.431298,602.0678,10787.2,7509.13,11.408721999999997,11.338363999999999,11.307042,11.322956,5.0,3.9010969,61.274705999999995,9.3327196,0.06043974399999998,5.99511076,1.5213698,0.28205179999999996,17.71978172,970.5309200000002,2407.6112,2837.2392,342.67752,3432.7473999999993,2.94545,0.0,119.95776
2016-01-14 10:29:00,2016-01-14 11:18:00,83.46,83.46,83.46,83.46,83.46,83.46,83.46,83.46,83.46,83.46,83.46,83.46,83.46,83.46,83.46,83.46,83.46,83.46,83.46,83.46,100.0,100.0,77.4,77.4,9.693219999999998,605.3613200000001,2.83577,604.45574,0.15262500000000004,0.091576,0.45787500000000003,14.661771199999999,0.7667889599999999,2.3223469999999993,0.15262500000000004,0.578755,1.43468,13.949928,10.858353399999999,16.3040122,311.91872,421.98877999999996,9.7815096,3.1310453999999996,434.5122600000001,932.9350199999999,932.9104600000001,30.650054,30.548886000000003,602.2248400000001,10803.65,7509.13,11.391782,11.321935999999999,11.293188,11.310643999999998,5.0,0.34371232,30.042749999999998,0.9102569400000001,0.45482320000000004,1.4249109399999997,10.454212400000001,0.17765594399999998,56.035416000000005,967.6913400000001,2419.2774000000004,2827.2614000000003,337.97372,3400.8562,2.9083965999999997,0.0,121.206
2016-01-14 12:22:00,2016-01-14 13:16:00,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,100.0,100.0,75.0,75.0,9.693219999999998,603.9264000000001,2.8357699999999997,604.2463818181817,0.15262500000000007,0.09157599999999999,0.45787500000000014,7.739482363636365,0.3790652909090908,2.33267,0.15373500000000007,0.5799759999999999,1.43468,5.732603636363637,2.3415494181818177,7.447553999999999,310.7730181818181,420.03010909090915,9.649710181818179,3.0791181818181816,432.8374545454546,919.6587090909092,919.4775090909094,29.92450727272727,29.98419636363637,599.0190545454548,10838.2,7509.13,11.190027272727274,11.123280000000005,11.09060363636364,11.111610909090912,5.0,0.0,0.7897664545454545,0.29470527272727276,0.26473545454545455,0.9296269272727276,2.388169818181818,0.0,31.43023327272727,966.7365454545453,2413.1263636363633,2819.7854545454547,337.56978181818187,3376.8987272727272,2.9293712727272734,0.0,123.4288363636364
2016-01-14 13:22:00,2016-01-14 16:36:00,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,80.0,100.0,100.0,75.0,75.0,9.693219999999998,603.6368666666667,2.8357700000000006,604.0348871794872,0.15325115384615387,0.091576,0.3495513538461539,5.389154917948718,0.9190408923076924,2.319904974358974,0.152625,0.5799760000000003,1.4346799999999995,2.6033962051282047,3.262422364102564,8.650162256410256,311.42839487179486,422.3559948717949,9.732489384615386,3.1058744615384617,432.68564615384616,929.0455589743591,929.0730051282052,30.314381025641026,30.344694358974365,602.112917948718,10876.510769230767,7509.13,11.24631641025641,11.177989230769233,11.147446153846154,11.163900512820515,5.0,0.11615174358974359,34.33533443589743,0.25985429743589744,0.10660288205128204,6.8794003538461554,10.238404923076924,0.13102298974358972,75.54225641025641,983.3664615384615,2415.021846153846,2814.7257948717943,339.75529743589743,3366.150051282051,2.8199866666666664,0.0,126.3282205128205
